date,ozone,smog,air pollution,haze,soot,ozone.1,code orange,code red,O3,smoke,ozone.2,cough,wheezing,snoring,asthma,ozone.3,difficulty breathing,lung irritation,COPD,inhaler,ozone.4,bronchiolitis,irregular heartbeat,chest pain,heart murmur,DATE,O3_M8_SCH1
5/25/11,0,14.36120401,0,11.63636364,0,3.268656716,3.299509002,5.895652174,3.565714286,56.74614946,6.349206349,40.99688474,7.230174081,8.001672241,20.36809326,24.84249767,14.66911765,,33.62521389,0,12.70936474,0,14.82962963,33.80815348,13.43089431,5/25/11,61.2
5/26/11,13.75248707,0,0,40,0,13.07462687,3.299509002,5.895652174,0,53.47233314,30.95238095,35.87227414,0,8.001672241,35.181252,49.68499534,0,,66.3882428,25.0859375,26.39637292,0,0,16.90407674,13.43089431,5/26/11,41.05
5/27/11,28.36450458,15.25877926,0,54.54545455,0,9.805970149,0,5.895652174,3.565714286,57.83742156,14.28571429,68.66978193,7.230174081,14.22519509,12.96151389,26.61696179,0,,34.48739886,0,69.41268435,0,0,17.70903277,14.3902439,5/27/11,53.47
5/28/11,25.78591325,35.90301003,15.68850902,44.36363636,16.91876751,16.34328358,4.399345336,5.895652174,4.754285714,60.01996577,0,40.99688474,8.836879433,0,24.99720537,41.6999068,0,,31.90084394,22.39815848,34.21752045,0,0,14.48920863,17.26829268,5/28/11,95.37
5/29/11,18.05013928,0,0,61.81818182,17.76470588,8.71641791,4.399345336,3.930434783,0,68.75014261,8.73015873,32.79750779,8.836879433,19.55964326,32.40378473,55.89561976,20.07352941,,22.41680926,0,43.99395487,0,0,44.27258193,0,5/29/11,73
5/30/11,16.33107839,17.05392977,14.90408357,41.45454545,0,0,0,3.930434783,0,109.1272105,16.66666667,85.06853583,0,11.55797101,21.29391568,20.40633737,0,,19.83025434,31.35742188,16.61993851,0,0,40.24780176,0,5/30/11,59.12
5/31/11,33.52168723,14.36120401,12.55080722,23.27272727,0,6.537313433,0,8.843478261,0,57.83742156,23.80952381,33.82242991,0,13.3361204,26.84885021,24.84249767,0,,0,34.04520089,33.23987701,0,0,21.73381295,13.43089431,5/31/11,70.83
6/1/11,32.66215678,13.46362876,11.76638177,45.09090909,0,13.07462687,3.299509002,5.895652174,3.565714286,66.5675984,26.98412698,26.64797508,9.640232108,16.00334448,38.88454168,49.68499534,0,,15.51932949,17.02260045,45.94924175,0,0,32.19824141,39.33333333,6/1/11,69.01
6/2/11,26.64544369,54.7520903,0,34.18181818,0,3.268656716,0,2.947826087,0,74.20650314,13.49206349,59.44548287,19.28046422,8.001672241,26.84885021,49.68499534,0,,25.00336417,17.02260045,0,0,0,38.63788969,13.43089431,6/2/11,82.24
6/3/11,13.75248707,14.36120401,12.55080722,34.90909091,13.53501401,9.805970149,4.399345336,0,0,56.74614946,21.42857143,35.87227414,7.230174081,0,14.81315874,50.5722274,15.44117647,,41.38487863,0,27.37401636,0,0,11.26938449,0,6/3/11,71.98
6/4/11,33.52168723,0,0,14.54545455,0,7.626865672,0,3.930434783,0,61.11123788,15.07936508,61.4953271,0,9.779821628,21.29391568,31.05312209,0,,19.83025434,21.50223214,49.85981552,0,18.00740741,56.34692246,34.53658537,6/4/11,84.16
6/5/11,17.19060883,26.92725753,0,29.09090909,16.91876751,4.358208955,0,3.930434783,0,67.65887051,8.73015873,26.64797508,0,12.44704571,22.2197381,31.94035415,0,,21.55462429,20.6063058,33.23987701,0,18.00740741,36.22302158,17.26829268,6/5/11,63.48
6/6/11,54.15041783,0,12.55080722,34.18181818,13.53501401,10.89552239,6.599018003,2.947826087,0,82.93667998,23.80952381,45.09657321,0,16.00334448,10.18404663,50.5722274,15.44117647,,16.38151446,34.94112723,41.06102455,0,0,16.90407674,26.86178862,6/6/11,74.06
6/7/11,40.39793076,14.36120401,0,40,0,6.537313433,3.299509002,0,0,66.5675984,18.25396825,36.89719626,13.65699549,11.55797101,22.2197381,24.84249767,0,,16.38151446,0,39.10573766,0,0,11.26938449,0,6/7/11,68.61
6/8/11,26.64544369,0,0,0,0,13.07462687,3.299509002,5.895652174,0,46.92470051,11.9047619,39.97196262,6.426821406,11.55797101,15.73898116,33.71481827,0,,50.00672834,52.85965402,46.92688519,16.25,0,56.34692246,41.25203252,6/8/11,82.34
6/9/11,40.39793076,42.18603679,0,22.54545455,13.53501401,10.89552239,0,2.947826087,3.565714286,66.5675984,13.49206349,77.894081,0,8.001672241,25.92302779,16.85740913,14.66911765,,56.90420811,17.02260045,33.23987701,0,0,67.61630695,13.43089431,6/9/11,75.04
6/10/11,27.50497413,0,12.55080722,41.45454545,0,8.71641791,3.299509002,5.895652174,5.942857143,56.74614946,11.11111111,24.59813084,0,0,24.99720537,41.6999068,0,,67.25042777,17.02260045,13.68700818,0,0,39.44284572,27.82113821,6/10/11,82.35
6/11/11,32.66215678,17.05392977,0,13.81818182,0,5.447761194,0,0,0,58.92869367,20.63492063,42.02180685,0,11.55797101,0,20.40633737,0,,49.14454337,0,24.44108604,0,0,27.3685052,0,6/11/11,75.47
6/12/11,24.92638281,0,14.90408357,56.72727273,16.91876751,7.626865672,0,0,0,57.83742156,16.66666667,75.84423676,0,9.779821628,12.96151389,0,0,,50.86891331,20.6063058,16.61993851,0,0,20.92885691,17.26829268,6/12/11,68.2
6/13/11,26.64544369,13.46362876,24.31718898,33.45454545,0,9.805970149,0,9.826086957,0,66.5675984,11.11111111,14.34890966,6.426821406,8.001672241,18.51644842,15.97017707,0,,15.51932949,16.12667411,25.41872948,0,13.77037037,37.83293365,12.47154472,6/13/11,59.18
6/14/11,12.89295663,27.82483278,0,50.90909091,0,3.268656716,9.898527005,5.895652174,0,64.38505419,0,20.49844237,0,0,8.332401789,15.97017707,14.66911765,,49.14454337,17.02260045,12.70936474,0,13.77037037,28.17346123,0,6/14/11,66.96
6/15/11,13.75248707,0,0,16.72727273,0,4.358208955,0,2.947826087,0,64.38505419,6.349206349,37.92211838,0,0,34.25542958,16.85740913,0,,16.38151446,0,13.68700818,16.25,0,27.3685052,13.43089431,6/15/11,75.6
6/16/11,19.76920016,20.64423077,11.76638177,61.09090909,0,6.537313433,0,3.930434783,0,57.83742156,0,52.27102804,0,0,34.25542958,15.97017707,14.66911765,,63.80168789,0,12.70936474,0,0,21.73381295,13.43089431,6/16/11,59.85
6/17/11,26.64544369,14.36120401,0,56,0,9.805970149,0,2.947826087,0,68.75014261,0,23.57320872,6.426821406,0,33.32960715,15.97017707,0,,31.90084394,33.14927455,0,0,0,33.00319744,13.43089431,6/17/11,56.03
6/18/11,15.47154795,16.15635452,0,13.09090909,0,3.268656716,0,13.75652174,3.565714286,93.84940103,11.9047619,43.04672897,0,0,18.51644842,0,0,,47.42017343,19.71037946,0,0,0,32.19824141,0,6/18/11,31.92
6/19/11,16.33107839,17.05392977,0,34.18181818,0,4.358208955,0,3.930434783,4.754285714,64.38505419,0,22.5482866,0,13.3361204,19.44227084,39.92544268,0,,61.21513297,19.71037946,32.26223357,0,0,26.56354916,16.30894309,6/19/11,35.77
6/20/11,12.03342618,0,0,32,12.68907563,6.537313433,3.299509002,2.947826087,3.565714286,50.19851683,12.6984127,39.97196262,0,8.890746934,37.95871926,0,0,,46.55798846,16.12667411,18.57522539,0,0,20.92885691,0,6/20/11,51.8
6/21/11,18.90966972,0,0,42.90909091,12.68907563,3.268656716,7.698854337,5.895652174,3.565714286,94.94067313,17.46031746,32.79750779,0,0,17.590626,39.03821062,0,,31.03865897,24.19001116,18.57522539,0,0,30.58832934,0,6/21/11,33.37
6/22/11,18.90966972,13.46362876,11.76638177,26.90909091,12.68907563,4.358208955,0,2.947826087,0,63.29378209,11.11111111,23.57320872,0,7.112597547,23.14556052,31.94035415,0,,39.66050869,0,12.70936474,0,0,16.0991207,0,6/22/11,32.46
6/23/11,12.89295663,13.46362876,0,21.81818182,12.68907563,3.268656716,3.299509002,5.895652174,0,72.02395893,6.349206349,23.57320872,6.426821406,8.890746934,39.8103641,23.95526561,0,,0,0,12.70936474,0,0,26.56354916,25.90243902,6/23/11,33.05
6/24/11,26.64544369,13.46362876,11.76638177,28.36363636,0,3.268656716,0,3.930434783,0,55.65487735,16.66666667,24.59813084,0,9.779821628,16.66480358,32.82758621,0,,0,16.12667411,26.39637292,0,0,11.26938449,0,6/24/11,49.02
6/25/11,15.47154795,0,0,26.90909091,0,3.268656716,0,2.947826087,0,58.92869367,0,17.42367601,0,0,39.8103641,19.51910531,0,,18.96806937,0,15.64229506,0,16.94814815,12.87929656,0,6/25/11,58.6
6/26/11,24.06685237,16.15635452,0,26.90909091,0,7.626865672,0,3.930434783,0,60.01996577,17.46031746,58.42056075,16.06705351,18.67056856,16.66480358,29.27865797,35.51470588,,29.31428903,20.6063058,39.10573766,20,0,26.56354916,0,6/26/11,52.17
6/27/11,12.03342618,0,0,21.09090909,0,3.268656716,3.299509002,2.947826087,3.565714286,58.92869367,0,45.09657321,0,7.112597547,24.99720537,15.08294501,13.89705882,,30.176474,16.12667411,11.7317213,0,12.71111111,46.68745004,12.47154472,6/27/11,46.35
6/28/11,30.9430959,12.56605351,0,16,0,3.268656716,3.299509002,6.87826087,0,38.19452367,12.6984127,33.82242991,0,12.44704571,9.25822421,15.08294501,0,,44.83361851,15.23074777,24.44108604,0,0,35.41806555,12.47154472,6/28/11,54.21
6/29/11,24.92638281,0,0,16,0,8.71641791,3.299509002,2.947826087,3.565714286,53.47233314,19.84126984,39.97196262,0,0,23.14556052,0,0,,55.17983817,16.12667411,12.70936474,0,13.77037037,32.19824141,25.90243902,6/29/11,60.41
6/30/11,25.78591325,13.46362876,0,48.72727273,12.68907563,6.537313433,4.399345336,5.895652174,0,60.01996577,10.31746032,26.64797508,6.426821406,8.001672241,21.29391568,23.06803355,0,,47.42017343,16.12667411,12.70936474,0,13.77037037,42.66266986,13.43089431,6/30/11,75.84
7/1/11,21.99633482,14.69410151,0,34.88744186,0,5.252814008,0,3.083955224,0,71.64921466,5.998522531,18.3821854,0,5.3497151,19.15151515,19.55824012,20.86482558,,21.71552733,0,18.00061824,0,0,57.3512605,0,7/1/11,89.93
7/2/11,50.93888063,0,0,32.70697674,0,11.55619082,5.054945055,4.111940299,4.714285714,85.97905759,6.855454322,31.40290005,6.755555556,0,19.94949495,69.02908277,24.34229651,,79.6236002,24.11135531,55.50190623,0,0,43.76806723,0,7/2/11,98.47
7/3/11,35.88875681,18.08504801,16.82921739,25.07534884,18.66666667,8.404502412,7.582417582,4.111940299,4.714285714,102.3560209,7.712386112,16.08441222,7.6,19.87037037,13.56565657,75.93199105,0,,26.54120007,0,22.5007728,0,21.17293233,22.63865546,21.56138646,7/3/11,70.18
7/4/11,33.57335315,16.95473251,0,32.70697674,0,4.202251206,0,0,0,80.86125654,6.855454322,28.33920249,0,6.113960114,23.14141414,58.67472036,0,,39.8118001,24.11135531,43.50149408,0,0,33.20336134,0,7/4/11,52.78
7/5/11,27.78484398,13.56378601,12.62191304,39.24837209,0,3.151688405,0,3.083955224,0,51.17801047,8.569317902,19.91403418,0,5.3497151,31.91919192,37.96599553,0,,42.22463647,0,45.0015456,0,0,45.27731092,16.17103984,7/5/11,68.52
7/6/11,40.51956414,13.56378601,12.62191304,19.62418605,0,6.303376809,7.582417582,0,0,59.36649215,11.14011327,9.95701709,0,7.642450142,26.33333333,37.96599553,0,,31.36687281,19.72747253,43.50149408,0,0,27.16638655,30.99449304,7/6/11,61.88
7/7/11,27.78484398,0,0,32.70697674,0,0,3.791208791,0,0,54.2486911,11.14011327,19.91403418,0,5.3497151,23.14141414,19.55824012,0,,20.50910914,19.72747253,36.00123648,0,0,34.71260504,16.17103984,7/7/11,71.54
7/8/11,20.83863299,27.12757202,0,13.0827907,0,5.252814008,0,0,0,71.64921466,17.1386358,13.02071466,0,5.3497151,19.15151515,67.87859806,19.7056686,,62.73374561,0,63.00216383,0,0,27.16638655,16.17103984,7/8/11,60.03
7/9/11,16.20782566,0,15.7773913,54.51162791,33.83333333,5.252814008,0,7.195895522,4.714285714,68.57853403,6.855454322,35.9984464,0,6.113960114,12.76767677,44.8689038,0,,24.1283637,23.01538462,42.00144256,0,0,107.1563025,0,7/9/11,44.31
7/10/11,25.46944032,16.95473251,0,56.69209302,0,6.303376809,0,0,0,55.27225131,13.71090864,40.59399275,0,12.22792023,26.33333333,46.01938852,0,,39.8118001,0,21.00072128,0,0,66.40672269,0,7/10/11,61.92
7/11/11,13.89242199,0,0,31.61674419,0,9.455065214,5.054945055,3.083955224,0,45.03664921,16.28170401,26.8073537,0,14.52065527,20.74747475,36.81551081,0,,20.50910914,0,52.50180319,0,0,52.82352941,14.82345319,7/11/11,69.79
7/12/11,26.62714215,19.21536351,0,25.07534884,0,3.151688405,0,3.083955224,0,45.03664921,11.14011327,36.76437079,5.066666667,7.642450142,12.76767677,36.81551081,0,,41.01821829,18.63150183,25.50087584,0,0,43.76806723,47.16553288,7/12/11,
7/13/11,26.62714215,13.56378601,12.62191304,38.15813953,0,6.303376809,0,6.167910448,0,44.01308901,11.14011327,19.91403418,0,9.935185185,12.76767677,27.61163311,0,,41.01821829,0,25.50087584,0,0,25.65714286,0,7/13/11,
7/14/11,40.51956414,0,0,31.61674419,0,7.353939611,3.791208791,6.167910448,0,46.06020942,22.28022655,32.93474883,0,12.22792023,23.93939394,47.16987323,20.86482558,,31.36687281,0,36.00123648,0,0,43.76806723,24.25655977,7/14/11,63.25
7/15/11,20.83863299,0,12.62191304,13.0827907,0,12.60675362,3.791208791,6.167910448,0,66.53141361,17.1386358,28.33920249,8.444444444,0,15.95959596,18.40775541,0,,0,0,27.00092736,21.40776699,15.87969925,45.27731092,16.17103984,7/15/11,39.61
7/16/11,0,0,0,22.89488372,0,0,0,4.111940299,4.714285714,63.46073298,6.855454322,35.9984464,6.755555556,6.113960114,9.575757576,0,0,,25.33478188,0,21.00072128,0,18.52631579,21.12941176,0,7/16/11,40.65
7/17/11,17.36552749,16.95473251,15.7773913,23.98511628,26.83333333,0,0,0,0,55.27225131,0,28.33920249,6.755555556,6.113960114,9.575757576,23.00969426,0,,51.87598195,0,21.00072128,0,18.52631579,33.20336134,0,7/17/11,41.2
7/18/11,13.89242199,13.56378601,12.62191304,19.62418605,14,0,3.791208791,3.083955224,0,67.55497382,5.998522531,27.57327809,5.911111111,5.3497151,15.95959596,0,19.7056686,,73.59150928,0,18.00061824,0,0,43.76806723,16.17103984,7/18/11,75.85
7/19/11,12.73472016,0,0,38.15813953,14,6.303376809,0,4.111940299,0,70.62565445,5.141590741,7.659243915,0,19.87037037,17.55555556,18.40775541,0,,20.50910914,38.35897436,18.00061824,0,31.7593985,87.53613445,0,7/19/11,64.53
7/20/11,12.73472016,0,0,56.69209302,14,4.202251206,3.791208791,3.083955224,0,54.2486911,5.141590741,22.21180735,0,4.585470085,19.94949495,18.40775541,0,,20.50910914,18.63150183,34.50118496,0,0,42.25882353,30.99449304,7/20/11,61.38
7/21/11,12.73472016,0,0,50.15069767,12.83333333,3.151688405,3.791208791,6.167910448,0,63.46073298,5.141590741,27.57327809,0,4.585470085,12.76767677,36.81551081,0,,20.50910914,18.63150183,34.50118496,41.0315534,15.87969925,60.3697479,32.34207969,7/21/11,57.23
7/22/11,26.62714215,0,12.62191304,45.78976744,0,3.151688405,0,6.167910448,0,61.41361257,13.71090864,19.91403418,0,0,12.76767677,27.61163311,0,,31.36687281,38.35897436,27.00092736,0,0,36.22184874,16.17103984,7/22/11,57.95
7/23/11,39.36186231,15.82441701,0,29.43627907,0,5.252814008,3.791208791,7.195895522,3.535714286,68.57853403,12.85397685,31.40290005,0,17.57763533,23.93939394,32.21357196,0,,0,21.91941392,30.0010304,0,17.20300752,51.31428571,0,7/23/11,39.32
7/24/11,0,0,0,46.88,0,7.353939611,5.054945055,0,4.714285714,59.36649215,0,9.191092698,0,0,18.35353535,23.00969426,24.34229651,,25.33478188,23.01538462,21.00072128,0,19.84962406,107.1563025,0,7/24/11,38.9
7/25/11,19.68093115,12.43347051,0,30.52651163,0,3.151688405,3.791208791,6.167910448,0,36.84816754,5.141590741,29.10512688,0,19.10612536,37.50505051,26.4611484,0,,19.30269096,0,25.50087584,0,0,58.8605042,0,7/25/11,32.72
7/26/11,19.68093115,12.43347051,0,18.53395349,0,4.202251206,0,6.167910448,3.535714286,50.15445026,7.712386112,23.74365614,0,4.585470085,22.34343434,18.40775541,19.7056686,,82.03643657,18.63150183,16.50056672,0,30.43609023,33.20336134,0,7/26/11,63.17
7/27/11,33.57335315,13.56378601,0,32.70697674,14,3.151688405,0,0,0,74.71989529,8.569317902,27.57327809,0,9.935185185,31.12121212,36.81551081,20.86482558,,42.22463647,19.72747253,43.50149408,0,0,43.76806723,0,7/27/11,61.91
7/28/11,47.46577514,0,0,32.70697674,28,3.151688405,0,9.251865672,0,68.57853403,11.14011327,17.616261,8.444444444,0,31.91919192,37.96599553,0,,63.9401638,19.72747253,54.00185471,0,0,45.27731092,0,7/28/11,40.3
7/29/11,20.83863299,0,0,27.25581395,0,3.151688405,0,6.167910448,0,64.48429319,5.998522531,29.10512688,5.911111111,0,19.15151515,19.55824012,0,,55.4952365,0,18.00061824,0,0,36.22184874,0,7/29/11,33.83
7/30/11,0,0,0,31.61674419,0,4.202251206,0,4.111940299,0,92.12041885,0,12.25479026,6.755555556,0,19.15151515,23.00969426,0,,76.00434565,24.11135531,21.00072128,0,0,64.89747899,18.86621315,7/30/11,31.66
7/31/11,34.73105498,16.95473251,0,41.42883721,0,8.404502412,0,4.111940299,0,59.36649215,6.855454322,28.33920249,6.755555556,6.113960114,13.56565657,70.17956749,0,,26.54120007,0,45.0015456,0,0,78.48067227,0,7/31/11,47.13
8/1/11,13.89242199,13.56378601,12.62191304,32.70697674,0,3.151688405,5.054945055,3.083955224,0,47.08376963,5.998522531,22.97773175,0,5.3497151,20.74747475,18.40775541,0,,31.36687281,18.63150183,16.50056672,21.40776699,0,89.04537815,14.82345319,8/1/11,68.56
8/2/11,20.83863299,0,0,26.1655814,0,6.303376809,3.791208791,3.083955224,0,68.57853403,13.71090864,25.27550492,0,12.22792023,20.74747475,19.55824012,0,,20.50910914,19.72747253,27.00092736,21.40776699,0,52.82352941,16.17103984,8/2/11,71.87
8/3/11,26.62714215,27.12757202,0,45.78976744,0,6.303376809,0,3.083955224,0,59.36649215,17.1386358,25.27550492,5.911111111,5.3497151,23.14141414,64.42714392,19.7056686,,62.73374561,0,34.50118496,0,0,72.44369748,16.17103984,8/3/11,63.91
8/4/11,26.62714215,27.12757202,0,51.24093023,0,6.303376809,3.791208791,5.139925373,0,49.13089005,8.569317902,19.91403418,0,0,20.74747475,18.40775541,0,,31.36687281,0,25.50087584,0,0,18.11092437,0,8/4/11,47.34
8/5/11,55.56968796,13.56378601,0,46.88,0,9.455065214,3.791208791,0,0,62.43717277,23.13715834,9.95701709,0,9.935185185,18.35353535,57.52423565,0,,21.71552733,0,0,0,0,36.22184874,32.34207969,8/5/11,74.18
8/6/11,16.20782566,0,14.72556522,45.78976744,16.33333333,5.252814008,0,5.139925373,0,74.71989529,10.28318148,23.74365614,0,6.113960114,21.54545455,43.71841909,0,,50.66956376,23.01538462,31.50108192,0,0,0,18.86621315,8/6/11,52.88
8/7/11,16.20782566,16.95473251,14.72556522,23.98511628,33.83333333,4.202251206,0,5.139925373,0,66.53141361,0,27.57327809,0,12.22792023,12.76767677,33.36405667,24.34229651,,26.54120007,0,21.00072128,0,18.52631579,43.76806723,0,8/7/11,43.44
8/8/11,26.62714215,13.56378601,12.62191304,31.61674419,0,7.353939611,3.791208791,12.3358209,0,71.64921466,21.42329476,33.70067323,0,7.642450142,25.53535354,36.81551081,19.7056686,,83.24285476,0,25.50087584,0,14.55639098,69.42521008,16.17103984,8/8/11,52.08
8/9/11,40.51956414,13.56378601,0,39.24837209,0,6.303376809,0,3.083955224,0,40.94240838,11.14011327,7.659243915,0,19.87037037,31.12121212,55.22326622,0,,0,0,43.50149408,0,14.55639098,69.42521008,14.82345319,8/9/11,50.24
8/10/11,27.78484398,27.12757202,12.62191304,59.9627907,0,6.303376809,0,15.41977612,0,47.08376963,14.56784043,23.74365614,0,5.3497151,19.15151515,28.76211782,0,,21.71552733,0,73.50252447,0,0,99.61008403,16.17103984,8/10/11,62.49
8/11/11,27.78484398,0,0,27.25581395,0,8.404502412,0,3.083955224,0,47.08376963,11.99704506,20.67995857,5.911111111,5.3497151,32.71717172,0,20.86482558,,0,20.82344322,18.00061824,0,17.20300752,45.27731092,16.17103984,8/11/11,61.47
8/12/11,28.94254581,14.69410151,0,34.88744186,0,6.303376809,3.791208791,3.083955224,0,58.34293194,0,29.10512688,0,7.642450142,11.17171717,49.47084265,0,,44.63747284,0,37.501288,0,0,39.24033613,32.34207969,8/12/11,74.87
8/13/11,41.67726597,16.95473251,0,23.98511628,0,4.202251206,0,6.167910448,4.714285714,58.34293194,6.855454322,21.44588296,0,6.113960114,15.95959596,23.00969426,0,,26.54120007,0,22.5007728,26.75970874,0,108.6655462,0,8/13/11,73.65
8/14/11,0,0,0,16.35348837,0,4.202251206,0,8.223880597,0,97.2382199,6.855454322,16.08441222,0,6.113960114,19.94949495,24.16017897,0,,26.54120007,36.16703297,43.50149408,0,18.52631579,33.20336134,40.42759961,8/14/11,54.23
8/15/11,55.56968796,0,0,26.1655814,14,5.252814008,3.791208791,6.167910448,0,58.34293194,8.569317902,20.67995857,11.82222222,5.3497151,21.54545455,77.08247576,0,,65.14658198,19.72747253,54.00185471,0,0,72.44369748,16.17103984,8/15/11,59.85
8/16/11,48.62347697,13.56378601,0,67.5944186,14,11.55619082,0,3.083955224,3.535714286,65.5078534,11.14011327,46.72138788,0,0,15.95959596,75.93199105,0,,21.71552733,19.72747253,18.00061824,0,0,36.22184874,0,8/16/11,94.86
8/17/11,27.78484398,13.56378601,26.29565217,40.33860465,0,6.303376809,0,3.083955224,0,57.31937173,11.14011327,20.67995857,0,0,15.95959596,57.52423565,0,,32.57329099,19.72747253,36.00123648,0,15.87969925,83.00840336,17.5186265,8/17/11,65.25
8/18/11,42.83496781,0,12.62191304,27.25581395,14,6.303376809,0,6.167910448,0,48.10732984,8.569317902,26.04142931,0,5.3497151,24.73737374,49.47084265,0,,77.21076383,0,28.50097888,0,17.20300752,28.67563025,33.68966634,8/18/11,78.48
8/19/11,15.05012382,14.69410151,0,34.88744186,0,0,3.791208791,3.083955224,0,44.01308901,5.998522531,26.8073537,0,5.3497151,22.34343434,39.11648024,22.02398256,,22.92194551,20.82344322,18.00061824,0,15.87969925,37.73109244,17.5186265,8/19/11,77.83
8/20/11,17.36552749,0,0,47.97023256,17.5,0,0,4.111940299,0,57.31937173,6.855454322,12.25479026,0,6.113960114,12.76767677,23.00969426,0,,51.87598195,0,21.00072128,0,0,55.84201681,20.21379981,8/20/11,72.38
8/21/11,17.36552749,0,0,23.98511628,0,4.202251206,5.054945055,4.111940299,0,66.53141361,0,34.46659762,0,6.113960114,12.76767677,23.00969426,0,,51.87598195,0,33.00113344,26.75970874,0,55.84201681,20.21379981,8/21/11,67.21
8/22/11,13.89242199,13.56378601,0,26.1655814,0,3.151688405,0,5.139925373,3.535714286,62.43717277,8.569317902,35.23252201,5.911111111,5.3497151,31.91919192,19.55824012,19.7056686,,20.50910914,19.72747253,27.00092736,0,0,54.33277311,32.34207969,8/22/11,63.54
8/23/11,54.41198613,27.12757202,25.24382609,26.1655814,0,22.06181883,0,3.083955224,0,65.5078534,22.28022655,39.82806836,5.066666667,9.935185185,15.16161616,64.42714392,0,,31.36687281,37.26300366,52.50180319,0,15.87969925,61.8789916,16.17103984,8/23/11,66.62
8/24/11,27.78484398,0,18.93286957,53.42139535,14,0,0,3.083955224,0,58.34293194,5.998522531,17.616261,5.911111111,10.6994302,31.91919192,19.55824012,0,,0,0,18.00061824,0,15.87969925,36.22184874,0,8/24/11,69.19
8/25/11,13.89242199,0,12.62191304,13.0827907,0,3.151688405,0,8.223880597,0,39.91884817,5.998522531,41.35991714,11.82222222,0,37.50505051,19.55824012,0,,74.79792746,0,18.00061824,0,0,55.84201681,16.17103984,8/25/11,91.55
8/26/11,13.89242199,28.25788752,13.67373913,54.51162791,14,6.303376809,6.318681319,11.30783582,0,45.03664921,11.99704506,39.06214397,5.911111111,5.3497151,16.75757576,0,0,,21.71552733,19.72747253,19.50066976,23.19174757,0,18.11092437,16.17103984,8/26/11,78.88
8/27/11,25.46944032,0,0,56.69209302,0,4.202251206,0,7.195895522,0,48.10732984,13.71090864,37.53029518,0,0,22.34343434,34.51454139,0,,26.54120007,0,22.5007728,0,38.37593985,76.97142857,18.86621315,8/27/11,60.95
8/28/11,42.83496781,16.95473251,15.7773913,32.70697674,0,7.353939611,5.054945055,4.111940299,0,85.97905759,13.71090864,40.59399275,0,0,9.575757576,47.16987323,0,,51.87598195,0,22.5007728,0,18.52631579,66.40672269,39.08001296,8/28/11,62.95
8/29/11,13.89242199,27.12757202,12.62191304,0,14,3.151688405,0,6.167910448,0,54.2486911,8.569317902,30.63697566,0,9.935185185,26.33333333,18.40775541,0,,63.9401638,38.35897436,18.00061824,21.40776699,15.87969925,61.8789916,0,8/29/11,60.6
8/30/11,13.89242199,20.34567901,12.62191304,52.33116279,0,3.151688405,0,11.30783582,3.535714286,72.67277487,0,25.27550492,5.911111111,5.3497151,18.35353535,18.40775541,0,,21.71552733,40.55091575,36.00123648,21.40776699,0,27.16638655,16.17103984,8/30/11,60.02
8/31/11,20.83863299,13.56378601,25.24382609,26.1655814,0,5.252814008,3.791208791,3.083955224,0,83.93193717,0,38.29621958,5.911111111,9.935185185,34.31313131,19.55824012,0,,31.36687281,0,18.00061824,0,0,45.27731092,16.17103984,8/31/11,54.49
9/1/11,13.89242199,13.56378601,25.24382609,13.0827907,0,9.455065214,3.791208791,8.223880597,3.535714286,52.20157068,22.28022655,22.97773175,5.911111111,9.935185185,10.37373737,0,19.7056686,,43.43105465,19.72747253,55.50190623,0,0,36.22184874,24.25655977,9/1/11,73.73
9/2/11,0,0,12.62191304,13.0827907,0,6.303376809,0,6.167910448,0,60.39005236,8.569317902,26.04142931,11.82222222,5.3497151,21.54545455,19.55824012,0,,32.57329099,0,0,0,0,83.00840336,0,9/2/11,77.83
9/3/11,32.41565131,0,15.7773913,22.89488372,0,7.353939611,0,4.111940299,0,68.57853403,10.28318148,26.8073537,0,17.57763533,0,34.51454139,0,,26.54120007,48.22271062,52.50180319,0,0,54.33277311,18.86621315,9/3/11,68.56
9/4/11,16.20782566,16.95473251,14.72556522,40.33860465,33.83333333,4.202251206,5.054945055,4.111940299,0,82.90837696,6.855454322,39.82806836,0,9.170940171,25.53535354,46.01938852,0,,38.60538192,24.11135531,0,0,0,76.97142857,0,9/4/11,34.69
9/5/11,0,0,0,50.15069767,15.16666667,3.151688405,3.791208791,10.27985075,0,74.71989529,5.998522531,19.14810979,0,10.6994302,25.53535354,20.70872483,0,,0,20.82344322,19.50066976,0,0,39.24033613,17.5186265,9/5/11,14.69
9/6/11,32.41565131,12.43347051,12.62191304,18.53395349,0,0,0,4.111940299,7.071428571,37.87172775,7.712386112,45.1895391,5.066666667,4.585470085,19.94949495,35.6650261,0,,20.50910914,36.16703297,16.50056672,0,0,51.31428571,14.82345319,9/6/11,25.45
9/7/11,19.68093115,0,11.57008696,49.06046512,12.83333333,9.455065214,0,7.195895522,3.535714286,62.43717277,16.28170401,26.04142931,0,14.52065527,9.575757576,35.6650261,0,,41.01821829,18.63150183,42.00144256,0,0,24.14789916,14.82345319,9/7/11,18.52
9/8/11,32.41565131,25.99725652,11.57008696,30.52651163,0,4.202251206,3.791208791,6.167910448,0,48.10732984,10.28318148,42.89176592,0,4.585470085,19.94949495,44.8689038,18.54651163,,39.8118001,0,33.00113344,0,14.55639098,34.71260504,22.90897311,9/8/11,30.39
